"SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","REPORTED_UNITS","ENTRY"
"8262182","29/01/2016 08:17:14 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.622582536"
"8262184","29/01/2016 08:17:27 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.617516315"
"8262440","29/01/2016 08:51:37 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.643968679"
"8262458","29/01/2016 08:54:44 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.621216434"
"8262459","29/01/2016 08:55:03 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.527405603"
"8264538","29/01/2016 01:21:46 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.386386188"
"8266853","30/01/2016 07:40:02 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.443535826"
"8266857","30/01/2016 07:40:26 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.449258392"
"8268780","31/01/2016 07:36:50 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.656970724"
"8268784","31/01/2016 07:46:41 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.689888056"
"8268785","31/01/2016 07:46:55 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.612010988"
"8268786","31/01/2016 07:47:11 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.591911765"
"8270280","01/02/2016 06:21:03 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.700804186"
"8270288","01/02/2016 06:25:17 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.792410497"
"8270314","01/02/2016 06:25:52 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.809486322"
"8270322","01/02/2016 06:30:00 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.732240437"
"8270357","01/02/2016 07:07:59 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.721566423"
"8270358","01/02/2016 07:09:17 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.796334748"
"8270359","01/02/2016 07:09:39 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.843520782"
"8270602","01/02/2016 08:04:46 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.297133455"
"8270604","01/02/2016 08:05:00 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.574303275"
"8270624","01/02/2016 08:14:12 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.739895247"
"8270637","01/02/2016 08:21:39 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.776740713"
"8270638","01/02/2016 08:22:09 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.643203192"
"8270764","01/02/2016 08:49:42 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.732447818"
"8271198","01/02/2016 09:57:11 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.757209665"
"8272810","01/02/2016 01:40:45 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.826172066"
"8272818","01/02/2016 01:43:26 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.840629611"
"8272819","01/02/2016 01:43:41 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.701375246"
"8273183","01/02/2016 03:13:28 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.747923791"
"8274364","02/02/2016 06:28:54 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.727360494"
"8274381","02/02/2016 06:33:58 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.709716637"
"8274384","02/02/2016 06:34:12 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.63671875"
"8274582","02/02/2016 07:44:47 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.363092499"
"8274595","02/02/2016 07:48:53 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.494927135"
"8274599","02/02/2016 07:51:24 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.22160767"
"8274600","02/02/2016 07:51:41 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.320880959"
"8275610","02/02/2016 10:32:37 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.710843373"
"8275640","02/02/2016 10:34:40 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.766482719"
"8275661","02/02/2016 10:37:26 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.732575238"
"8275663","02/02/2016 10:37:39 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.801036683"
"8276634","02/02/2016 01:02:18 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.302179462"
"8276729","02/02/2016 01:08:40 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.821087507"
"8276731","02/02/2016 01:08:50 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.689438555"
"8276882","02/02/2016 01:27:51 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.335973456"
"8276908","02/02/2016 01:30:22 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.525131642"
"8276909","02/02/2016 01:30:34 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.3682163"
"8278930","03/02/2016 06:46:04 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.651614026"
"8279083","03/02/2016 07:29:42 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.534341854"
"8279108","03/02/2016 07:34:59 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.693992754"
"8279187","03/02/2016 07:44:17 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.284033292"
"8279201","03/02/2016 07:49:34 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.293934681"
"8279202","03/02/2016 07:49:49 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.381176029"
"8279447","03/02/2016 08:44:34 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.29816476"
"8279456","03/02/2016 08:45:45 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.476602508"
"8279457","03/02/2016 08:46:02 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.66606309"
"8280109","03/02/2016 09:59:27 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.734185799"
"8280133","03/02/2016 10:02:45 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.914582532"
"8280135","03/02/2016 10:02:57 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.750024488"
"8281431","03/02/2016 12:30:00 PM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.806122449"
"8281438","03/02/2016 12:32:35 PM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.474034881"
"8281441","03/02/2016 12:34:04 PM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.694433478"
"8283883","04/02/2016 07:06:53 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.535165946"
"8283886","04/02/2016 07:10:02 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.723993926"
"8283887","04/02/2016 07:10:18 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.801927802"
"8284052","04/02/2016 08:18:33 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.802037846"
"8284062","04/02/2016 08:25:01 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.764378479"
"8284066","04/02/2016 08:25:24 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.738095238"
"8284869","04/02/2016 10:24:28 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.494650846"
"8284902","04/02/2016 10:27:20 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.582977838"
"8284905","04/02/2016 10:27:32 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.708757637"
"8286120","04/02/2016 01:26:45 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.113163972"
"8286214","04/02/2016 01:35:35 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","26.672264204"
"8286217","04/02/2016 01:35:45 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","26.832162088"
"8286219","04/02/2016 01:35:55 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","26.902043558"
"8288342","05/02/2016 06:41:44 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.349879904"
"8288348","05/02/2016 06:49:19 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.113603535"
"8288349","05/02/2016 06:49:42 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.357226595"
"8288503","05/02/2016 07:43:02 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.639316718"
"8288509","05/02/2016 07:48:34 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.735198314"
"8288510","05/02/2016 07:48:48 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.747886241"
"8288512","05/02/2016 07:49:03 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.677909563"
"8288606","05/02/2016 08:16:20 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.682926829"
"8288612","05/02/2016 08:16:49 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.414452397"
"8288989","05/02/2016 09:34:01 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.605633803"
"8289017","05/02/2016 09:36:10 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.775140063"
"8289021","05/02/2016 09:36:24 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.904391329"
"8291193","05/02/2016 02:30:33 PM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.838395753"
"8291528","05/02/2016 03:13:21 PM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.347578906"
"8291529","05/02/2016 03:13:34 PM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.757971876"
"8291536","05/02/2016 03:14:19 PM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.382483919"
"8292857","06/02/2016 07:46:12 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.281261735"
"8292865","06/02/2016 07:48:51 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.510290035"
"8292867","06/02/2016 07:49:07 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.330022918"
"8292942","06/02/2016 08:28:22 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.646886304"
"8292973","06/02/2016 08:36:48 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.506854681"
"8292974","06/02/2016 08:37:12 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.299228888"
"8294571","07/02/2016 07:02:56 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.815747589"
"8294572","07/02/2016 07:06:34 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.769906489"
"8294573","07/02/2016 07:06:56 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.646944336"
"8296244","08/02/2016 07:30:27 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.702702703"
"8296248","08/02/2016 07:33:01 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.73925104"
"8296249","08/02/2016 07:33:22 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.582312571"
"8296499","08/02/2016 08:32:28 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.623990773"
"8296502","08/02/2016 08:34:30 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","21.090987032"
"8296503","08/02/2016 08:34:40 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.886687878"
"8296540","08/02/2016 08:56:18 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.601504485"
"8296550","08/02/2016 09:00:20 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.615062762"
"8296552","08/02/2016 09:00:45 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.559055118"
"8296783","08/02/2016 09:41:56 AM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.654486321"
"8296800","08/02/2016 09:45:17 AM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.632455056"
"8296801","08/02/2016 09:45:45 AM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.658448841"
"8300436","09/02/2016 06:36:12 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.615629984"
"8300460","09/02/2016 06:47:34 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.695660413"
"8300464","09/02/2016 06:50:06 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.687358062"
"8300465","09/02/2016 06:51:05 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.685269899"
"8300517","09/02/2016 07:08:07 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.509200401"
"8300518","09/02/2016 07:08:20 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.617981399"
"8300855","09/02/2016 08:25:04 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.69290649"
"8300905","09/02/2016 08:31:45 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.792079208"
"8300906","09/02/2016 08:32:05 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.589126141"
"8301478","09/02/2016 10:10:45 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.701048095"
"8301501","09/02/2016 10:14:15 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.330111451"
"8301503","09/02/2016 10:14:29 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.440606908"
"8303979","09/02/2016 03:10:40 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.752245665"
"8305355","10/02/2016 06:43:10 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.674926422"
"8305373","10/02/2016 06:45:39 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.700300793"
"8305379","10/02/2016 06:50:19 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.481840194"
"8305462","10/02/2016 07:27:10 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.425088878"
"8305469","10/02/2016 07:27:26 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.541390728"
"8305518","10/02/2016 07:47:33 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.306099398"
"8305570","10/02/2016 07:56:10 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.285076654"
"8306440","10/02/2016 10:00:53 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.355267012"
"8306482","10/02/2016 10:03:29 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.361531699"
"8306486","10/02/2016 10:03:42 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.247163774"
"8308005","10/02/2016 01:18:46 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.911879414"
"8308070","10/02/2016 01:25:11 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.870813397"
"8308078","10/02/2016 01:25:24 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.786218608"
"8310604","11/02/2016 07:14:55 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.689787002"
"8310607","11/02/2016 07:17:53 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.764555108"
"8310609","11/02/2016 07:18:08 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.25631769"
"8310700","11/02/2016 07:54:55 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.607361963"
"8310708","11/02/2016 07:57:10 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.576237993"
"8310709","11/02/2016 07:57:19 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.632941176"
"8310755","11/02/2016 08:18:46 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.75022771"
"8310761","11/02/2016 08:20:22 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.943091875"
"8310763","11/02/2016 08:20:31 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.769207035"
"8312150","11/02/2016 12:31:19 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.182385035"
"8312178","11/02/2016 12:36:54 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.300496373"
"8312180","11/02/2016 12:37:36 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.323202805"
"8314651","12/02/2016 06:48:23 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.510992327"
"8314749","12/02/2016 07:34:01 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.829988993"
"8314751","12/02/2016 07:34:17 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.669505405"
"8315190","12/02/2016 09:00:09 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.485546394"
"8315207","12/02/2016 09:05:03 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.428681573"
"8315208","12/02/2016 09:05:23 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.4475035"
"8316833","12/02/2016 12:44:54 PM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.670961348"
"8316844","12/02/2016 12:48:48 PM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.531046096"
"8316902","12/02/2016 01:00:13 PM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.706461275"
"8319369","13/02/2016 07:27:34 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.726432532"
"8319371","13/02/2016 07:30:44 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.696737044"
"8319377","13/02/2016 07:40:00 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.625615764"
"8321251","14/02/2016 07:57:20 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.271057224"
"8321281","14/02/2016 08:08:52 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.330115113"
"8321286","14/02/2016 08:12:31 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.577295801"
"8322581","15/02/2016 06:34:53 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.699486701"
"8322591","15/02/2016 06:38:27 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.712106768"
"8322594","15/02/2016 06:38:47 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.505960897"
"8322603","15/02/2016 07:00:10 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.836611195"
"8322607","15/02/2016 07:02:56 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.647003658"
"8322727","15/02/2016 08:07:02 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.257709251"
"8322728","15/02/2016 08:07:19 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.36524689"
"8322729","15/02/2016 08:07:40 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.335290879"
"8322823","15/02/2016 08:35:06 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.672955975"
"8322838","15/02/2016 08:38:20 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.7420631"
"8322839","15/02/2016 08:38:32 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.763041556"
"8323003","15/02/2016 09:13:42 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.567084079"
"8323983","15/02/2016 12:53:42 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.60241773"
"8324013","15/02/2016 12:57:25 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.60162179"
"8324018","15/02/2016 12:57:51 PM","FATS011299","SPERERA","IRM001A","Fat","PCT_M-M","27.527259287"
"8326122","16/02/2016 06:49:17 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.205761991"
"8326180","16/02/2016 07:25:08 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.453601762"
"8326188","16/02/2016 07:25:21 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.423846089"
"8326339","16/02/2016 08:09:03 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.277076158"
"8326348","16/02/2016 08:12:26 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.283985901"
"8326355","16/02/2016 08:14:23 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.432878003"
"8326870","16/02/2016 09:34:22 AM","FATS011299","MBURKE","IRM001A","Fat","PCT_M-M","27.389512031"
"8327176","16/02/2016 10:05:09 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.199528672"
"8327229","16/02/2016 10:07:21 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.322404372"
"8327231","16/02/2016 10:07:31 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.074869414"
"8328643","16/02/2016 01:20:25 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.126349687"
"8328655","16/02/2016 01:24:00 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.39497448"
"8328657","16/02/2016 01:24:09 PM","FATS011299","DSWINDEN","IRM001A","Fat","PCT_M-M","27.276702744"
"8330917","17/02/2016 08:11:26 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.528089888"
"8330949","17/02/2016 08:17:59 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.673930884"
"8330957","17/02/2016 08:18:20 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.682926829"
"8331294","17/02/2016 09:08:54 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.645966577"
"8331342","17/02/2016 09:14:48 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.657590451"
"8331344","17/02/2016 09:14:55 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.853447366"
"8331740","17/02/2016 09:58:37 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.362789776"
"8331813","17/02/2016 10:03:27 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.401574803"
"8331816","17/02/2016 10:03:37 AM","FATS011299","JLNGUYEN","IRM001A","Fat","PCT_M-M","27.521215709"
"8333167","17/02/2016 01:19:45 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.709454266"
"8333205","17/02/2016 01:22:55 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.848968013"
"8333210","17/02/2016 01:23:05 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.665317139"
"8335196","18/02/2016 06:44:37 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.533842416"
"8335261","18/02/2016 07:08:01 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.4783066"
"8335262","18/02/2016 07:08:13 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.748691099"
"8335507","18/02/2016 08:12:20 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.705543064"
"8335517","18/02/2016 08:15:36 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.586206897"
"8335521","18/02/2016 08:15:48 AM","FATS011299","HALI","IRM001A","Fat","PCT_M-M","27.531274433"
"8335567","18/02/2016 08:26:21 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.666918348"
"8335579","18/02/2016 08:27:37 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.544522396"
"8335581","18/02/2016 08:27:45 AM","FATS011299","JKNOX","IRM001A","Fat","PCT_M-M","27.589597902"
"8335638","18/02/2016 08:43:02 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.638276213"
"8335648","18/02/2016 08:43:56 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.593718798"
"8335650","18/02/2016 08:44:12 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.594673718"
"8340142","19/02/2016 06:50:00 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.625"
"8340143","19/02/2016 06:54:09 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.610499903"
"8340164","19/02/2016 06:55:42 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.67966758"
"8340190","19/02/2016 06:59:04 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.621106416"
"8340228","19/02/2016 07:25:18 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.686811551"
"8340265","19/02/2016 07:29:48 AM","FATS011299","JPATEL","IRM001A","Fat","PCT_M-M","27.515645177"
"8340493","19/02/2016 08:38:48 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.634429781"
"8340495","19/02/2016 08:39:04 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.697931378"
"8342858","19/02/2016 01:08:19 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.470638785"
"8342890","19/02/2016 01:12:23 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.073311526"
"8342891","19/02/2016 01:12:33 PM","FATS011299","AXING","IRM001A","Fat","PCT_M-M","27.421248288"
"8345967","20/02/2016 09:05:00 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.324442787"
"8345974","20/02/2016 09:11:51 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.149582092"
"8345975","20/02/2016 09:12:13 AM","FATS011299","JLUAK","IRM001A","Fat","PCT_M-M","27.193557449"
"8347996","21/02/2016 07:49:45 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.476958525"
"8348022","21/02/2016 07:56:43 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","27.435032732"
"8348050","21/02/2016 08:00:16 AM","FATS011299","AKADAR","IRM001A","Fat","PCT_M-M","25.992675405"
"8349426","22/02/2016 06:47:49 AM","FATS011299","LNGO","IRM001A","Fat","PCT_M-M","27.236002262"
"8349454","22/02/2016 07:01:22 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.614761476"
"8349457","22/02/2016 07:03:20 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.7342588"
"8349458","22/02/2016 07:03:37 AM","FATS011299","LYARABOTU","IRM001A","Fat","PCT_M-M","27.622804546"
